REF_DATE,GEO,DGUID,Statistics,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2022-12,Newfoundland and Labrador,2016A000210,Job vacancies,Number,223,units,0,v1481212148,2.1,6340,C,,,0
2022-12,Newfoundland and Labrador,2016A000210,Payroll employees,Number,223,units,0,v1481212149,2.2,195995,A,,,0
2022-12,Newfoundland and Labrador,2016A000210,Job vacancy rate,Percent,239,units,0,v1481212150,2.3,3.1,C,,,1
2022-12,Prince Edward Island,2016A000211,Job vacancies,Number,223,units,0,v1481212151,3.1,3340,C,,,0
2022-12,Prince Edward Island,2016A000211,Payroll employees,Number,223,units,0,v1481212152,3.2,68820,A,,,0
2022-12,Prince Edward Island,2016A000211,Job vacancy rate,Percent,239,units,0,v1481212153,3.3,4.6,C,,,1
2022-12,Nova Scotia,2016A000212,Job vacancies,Number,223,units,0,v1481212154,4.1,19205,B,,,0
2022-12,Nova Scotia,2016A000212,Payroll employees,Number,223,units,0,v1481212155,4.2,440190,A,,,0
2022-12,Nova Scotia,2016A000212,Job vacancy rate,Percent,239,units,0,v1481212156,4.3,4.2,B,,,1
2022-12,New Brunswick,2016A000213,Job vacancies,Number,223,units,0,v1481212157,5.1,13500,B,,,0
2022-12,New Brunswick,2016A000213,Payroll employees,Number,223,units,0,v1481212158,5.2,312155,A,,,0
2022-12,New Brunswick,2016A000213,Job vacancy rate,Percent,239,units,0,v1481212159,5.3,4.1,B,,,1
2022-12,Quebec,2016A000224,Job vacancies,Number,223,units,0,v1481212160,6.1,214245,A,,,0
2022-12,Quebec,2016A000224,Payroll employees,Number,223,units,0,v1481212161,6.2,3823765,A,,,0
2022-12,Quebec,2016A000224,Job vacancy rate,Percent,239,units,0,v1481212162,6.3,5.3,A,,,1
2022-12,Ontario,2016A000235,Job vacancies,Number,223,units,0,v1481212163,7.1,312615,A,,,0
2022-12,Ontario,2016A000235,Payroll employees,Number,223,units,0,v1481212164,7.2,6568965,A,,,0
2022-12,Ontario,2016A000235,Job vacancy rate,Percent,239,units,0,v1481212165,7.3,4.5,A,,,1
2022-12,Manitoba,2016A000246,Job vacancies,Number,223,units,0,v1481212166,8.1,27815,B,,,0
2022-12,Manitoba,2016A000246,Payroll employees,Number,223,units,0,v1481212167,8.2,604815,A,,,0
2022-12,Manitoba,2016A000246,Job vacancy rate,Percent,239,units,0,v1481212168,8.3,4.4,B,,,1
2022-12,Saskatchewan,2016A000247,Job vacancies,Number,223,units,0,v1481212169,9.1,24580,B,,,0
2022-12,Saskatchewan,2016A000247,Payroll employees,Number,223,units,0,v1481212170,9.2,481570,A,,,0
2022-12,Saskatchewan,2016A000247,Job vacancy rate,Percent,239,units,0,v1481212171,9.3,4.9,B,,,1
2022-12,Alberta,2016A000248,Job vacancies,Number,223,units,0,v1481212172,10.1,91315,B,,,0
2022-12,Alberta,2016A000248,Payroll employees,Number,223,units,0,v1481212173,10.2,2001605,A,,,0
2022-12,Alberta,2016A000248,Job vacancy rate,Percent,239,units,0,v1481212174,10.3,4.4,B,,,1
2022-12,British Columbia,2016A000259,Job vacancies,Number,223,units,0,v1481212175,11.1,133490,B,,,0
2022-12,British Columbia,2016A000259,Payroll employees,Number,223,units,0,v1481212176,11.2,2373650,A,,,0
2022-12,British Columbia,2016A000259,Job vacancy rate,Percent,239,units,0,v1481212177,11.3,5.3,B,,,1
2022-12,Yukon,2016A000260,Job vacancies,Number,223,units,0,v1481212178,12.1,1580,E,,,0
2022-12,Yukon,2016A000260,Payroll employees,Number,223,units,0,v1481212179,12.2,18945,A,,,0
2022-12,Yukon,2016A000260,Job vacancy rate,Percent,239,units,0,v1481212180,12.3,7.7,E,,,1
2022-12,Northwest Territories,2016A000261,Job vacancies,Number,223,units,0,v1481212181,13.1,,F,,,0
2022-12,Northwest Territories,2016A000261,Payroll employees,Number,223,units,0,v1481212182,13.2,22240,E,,,0
2022-12,Northwest Territories,2016A000261,Job vacancy rate,Percent,239,units,0,v1481212183,13.3,,F,,,1
2022-12,Nunavut,2016A000262,Job vacancies,Number,223,units,0,v1481212184,14.1,665,E,,,0
2022-12,Nunavut,2016A000262,Payroll employees,Number,223,units,0,v1481212185,14.2,15655,A,,,0
2022-12,Nunavut,2016A000262,Job vacancy rate,Percent,239,units,0,v1481212186,14.3,4.1,E,,,1
2023-01,Canada,2016A000011124,Job vacancies,Number,223,units,0,v1481212145,1.1,845515,A,,,0
2023-01,Canada,2016A000011124,Payroll employees,Number,223,units,0,v1481212146,1.2,16986475,A,,,0
2023-01,Canada,2016A000011124,Job vacancy rate,Percent,239,units,0,v1481212147,1.3,4.7,A,,,1
2023-01,Newfoundland and Labrador,2016A000210,Job vacancies,Number,223,units,0,v1481212148,2.1,8225,D,,,0
2023-01,Newfoundland and Labrador,2016A000210,Payroll employees,Number,223,units,0,v1481212149,2.2,231340,D,,,0
2023-01,Newfoundland and Labrador,2016A000210,Job vacancy rate,Percent,239,units,0,v1481212150,2.3,3.4,D,,,1
2023-01,Prince Edward Island,2016A000211,Job vacancies,Number,223,units,0,v1481212151,3.1,3335,D,,,0
2023-01,Prince Edward Island,2016A000211,Payroll employees,Number,223,units,0,v1481212152,3.2,68845,A,,,0
2023-01,Prince Edward Island,2016A000211,Job vacancy rate,Percent,239,units,0,v1481212153,3.3,4.6,D,,,1
2023-01,Nova Scotia,2016A000212,Job vacancies,Number,223,units,0,v1481212154,4.1,20275,B,,,0
2023-01,Nova Scotia,2016A000212,Payroll employees,Number,223,units,0,v1481212155,4.2,423045,A,,,0
2023-01,Nova Scotia,2016A000212,Job vacancy rate,Percent,239,units,0,v1481212156,4.3,4.6,B,,,1
2023-01,New Brunswick,2016A000213,Job vacancies,Number,223,units,0,v1481212157,5.1,14390,B,,,0
2023-01,New Brunswick,2016A000213,Payroll employees,Number,223,units,0,v1481212158,5.2,313235,A,,,0
2023-01,New Brunswick,2016A000213,Job vacancy rate,Percent,239,units,0,v1481212159,5.3,4.4,B,,,1
2023-01,Quebec,2016A000224,Job vacancies,Number,223,units,0,v1481212160,6.1,204975,A,,,0
2023-01,Quebec,2016A000224,Payroll employees,Number,223,units,0,v1481212161,6.2,3833585,A,,,0
2023-01,Quebec,2016A000224,Job vacancy rate,Percent,239,units,0,v1481212162,6.3,5.1,A,,,1
2023-01,Ontario,2016A000235,Job vacancies,Number,223,units,0,v1481212163,7.1,305965,A,,,0
2023-01,Ontario,2016A000235,Payroll employees,Number,223,units,0,v1481212164,7.2,6586075,A,,,0
2023-01,Ontario,2016A000235,Job vacancy rate,Percent,239,units,0,v1481212165,7.3,4.4,A,,,1
2023-01,Manitoba,2016A000246,Job vacancies,Number,223,units,0,v1481212166,8.1,29165,B,,,0
2023-01,Manitoba,2016A000246,Payroll employees,Number,223,units,0,v1481212167,8.2,603715,A,,,0
2023-01,Manitoba,2016A000246,Job vacancy rate,Percent,239,units,0,v1481212168,8.3,4.6,B,,,1
2023-01,Saskatchewan,2016A000247,Job vacancies,Number,223,units,0,v1481212169,9.1,23785,B,,,0
2023-01,Saskatchewan,2016A000247,Payroll employees,Number,223,units,0,v1481212170,9.2,484905,A,,,0
2023-01,Saskatchewan,2016A000247,Job vacancy rate,Percent,239,units,0,v1481212171,9.3,4.7,B,,,1
2023-01,Alberta,2016A000248,Job vacancies,Number,223,units,0,v1481212172,10.1,99340,B,,,0
2023-01,Alberta,2016A000248,Payroll employees,Number,223,units,0,v1481212173,10.2,2004815,A,,,0
2023-01,Alberta,2016A000248,Job vacancy rate,Percent,239,units,0,v1481212174,10.3,4.7,B,,,1
2023-01,British Columbia,2016A000259,Job vacancies,Number,223,units,0,v1481212175,11.1,132475,A,,,0
2023-01,British Columbia,2016A000259,Payroll employees,Number,223,units,0,v1481212176,11.2,2379820,A,,,0
2023-01,British Columbia,2016A000259,Job vacancy rate,Percent,239,units,0,v1481212177,11.3,5.3,A,,,1
2023-01,Yukon,2016A000260,Job vacancies,Number,223,units,0,v1481212178,12.1,1375,E,,,0
2023-01,Yukon,2016A000260,Payroll employees,Number,223,units,0,v1481212179,12.2,18985,A,,,0
2023-01,Yukon,2016A000260,Job vacancy rate,Percent,239,units,0,v1481212180,12.3,6.8,E,,,1
2023-01,Northwest Territories,2016A000261,Job vacancies,Number,223,units,0,v1481212181,13.1,1825,D,,,0
2023-01,Northwest Territories,2016A000261,Payroll employees,Number,223,units,0,v1481212182,13.2,22345,A,,,0
2023-01,Northwest Territories,2016A000261,Job vacancy rate,Percent,239,units,0,v1481212183,13.3,7.5,D,,,1
2023-01,Nunavut,2016A000262,Job vacancies,Number,223,units,0,v1481212184,14.1,390,E,,,0
2023-01,Nunavut,2016A000262,Payroll employees,Number,223,units,0,v1481212185,14.2,15760,A,,,0
2023-01,Nunavut,2016A000262,Job vacancy rate,Percent,239,units,0,v1481212186,14.3,2.4,E,,,1
2023-02,Canada,2016A000011124,Job vacancies,Number,223,units,0,v1481212145,1.1,817100,A,,,0
2023-02,Canada,2016A000011124,Payroll employees,Number,223,units,0,v1481212146,1.2,17020450,A,,,0
2023-02,Canada,2016A000011124,Job vacancy rate,Percent,239,units,0,v1481212147,1.3,4.6,A,,,1
2023-02,Newfoundland and Labrador,2016A000210,Job vacancies,Number,223,units,0,v1481212148,2.1,6510,C,,,0
2023-02,Newfoundland and Labrador,2016A000210,Payroll employees,Number,223,units,0,v1481212149,2.2,190560,A,,,0
2023-02,Newfoundland and Labrador,2016A000210,Job vacancy rate,Percent,239,units,0,v1481212150,2.3,3.3,C,,,1
2023-02,Prince Edward Island,2016A000211,Job vacancies,Number,223,units,0,v1481212151,3.1,3470,D,,,0
2023-02,Prince Edward Island,2016A000211,Payroll employees,Number,223,units,0,v1481212152,3.2,69190,A,,,0
2023-02,Prince Edward Island,2016A000211,Job vacancy rate,Percent,239,units,0,v1481212153,3.3,4.8,D,,,1
2023-02,Nova Scotia,2016A000212,Job vacancies,Number,223,units,0,v1481212154,4.1,20020,B,,,0
2023-02,Nova Scotia,2016A000212,Payroll employees,Number,223,units,0,v1481212155,4.2,437590,A,,,0
2023-02,Nova Scotia,2016A000212,Job vacancy rate,Percent,239,units,0,v1481212156,4.3,4.4,B,,,1
2023-02,New Brunswick,2016A000213,Job vacancies,Number,223,units,0,v1481212157,5.1,13315,B,,,0
2023-02,New Brunswick,2016A000213,Payroll employees,Number,223,units,0,v1481212158,5.2,327970,A,,,0
2023-02,New Brunswick,2016A000213,Job vacancy rate,Percent,239,units,0,v1481212159,5.3,3.9,B,,,1
2023-02,Quebec,2016A000224,Job vacancies,Number,223,units,0,v1481212160,6.1,207395,A,,,0
2023-02,Quebec,2016A000224,Payroll employees,Number,223,units,0,v1481212161,6.2,3839830,A,,,0
2023-02,Quebec,2016A000224,Job vacancy rate,Percent,239,units,0,v1481212162,6.3,5.1,A,,,1
2023-02,Ontario,2016A000235,Job vacancies,Number,223,units,0,v1481212163,7.1,291690,A,,,0
2023-02,Ontario,2016A000235,Payroll employees,Number,223,units,0,v1481212164,7.2,6598875,A,,,0
2023-02,Ontario,2016A000235,Job vacancy rate,Percent,239,units,0,v1481212165,7.3,4.2,A,,,1
2023-02,Manitoba,2016A000246,Job vacancies,Number,223,units,0,v1481212166,8.1,26215,B,,,0
2023-02,Manitoba,2016A000246,Payroll employees,Number,223,units,0,v1481212167,8.2,603035,A,,,0
2023-02,Manitoba,2016A000246,Job vacancy rate,Percent,239,units,0,v1481212168,8.3,4.2,B,,,1
2023-02,Saskatchewan,2016A000247,Job vacancies,Number,223,units,0,v1481212169,9.1,24955,B,,,0
2023-02,Saskatchewan,2016A000247,Payroll employees,Number,223,units,0,v1481212170,9.2,488740,A,,,0
2023-02,Saskatchewan,2016A000247,Job vacancy rate,Percent,239,units,0,v1481212171,9.3,4.9,B,,,1
2023-02,Alberta,2016A000248,Job vacancies,Number,223,units,0,v1481212172,10.1,93010,A,,,0
2023-02,Alberta,2016A000248,Payroll employees,Number,223,units,0,v1481212173,10.2,2020520,A,,,0
2023-02,Alberta,2016A000248,Job vacancy rate,Percent,239,units,0,v1481212174,10.3,4.4,A,,,1
2023-02,British Columbia,2016A000259,Job vacancies,Number,223,units,0,v1481212175,11.1,127320,A,,,0
2023-02,British Columbia,2016A000259,Payroll employees,Number,223,units,0,v1481212176,11.2,2386550,A,,,0
2023-02,British Columbia,2016A000259,Job vacancy rate,Percent,239,units,0,v1481212177,11.3,5.1,A,,,1
2023-02,Yukon,2016A000260,Job vacancies,Number,223,units,0,v1481212178,12.1,1445,D,,,0
2023-02,Yukon,2016A000260,Payroll employees,Number,223,units,0,v1481212179,12.2,19220,A,,,0
2023-02,Yukon,2016A000260,Job vacancy rate,Percent,239,units,0,v1481212180,12.3,7,D,,,1
2023-02,Northwest Territories,2016A000261,Job vacancies,Number,223,units,0,v1481212181,13.1,1045,D,,,0
2023-02,Northwest Territories,2016A000261,Payroll employees,Number,223,units,0,v1481212182,13.2,22385,A,,,0
2023-02,Northwest Territories,2016A000261,Job vacancy rate,Percent,239,units,0,v1481212183,13.3,4.5,D,,,1
2023-02,Nunavut,2016A000262,Job vacancies,Number,223,units,0,v1481212184,14.1,715,D,,,0
2023-02,Nunavut,2016A000262,Payroll employees,Number,223,units,0,v1481212185,14.2,15985,A,,,0
2023-02,Nunavut,2016A000262,Job vacancy rate,Percent,239,units,0,v1481212186,14.3,4.3,D,,,1
2023-03,Canada,2016A000011124,Job vacancies,Number,223,units,0,v1481212145,1.1,795090,A,,,0
2023-03,Canada,2016A000011124,Payroll employees,Number,223,units,0,v1481212146,1.2,17080515,A,,,0
2023-03,Canada,2016A000011124,Job vacancy rate,Percent,239,units,0,v1481212147,1.3,4.4,A,,,1
2023-03,Newfoundland and Labrador,2016A000210,Job vacancies,Number,223,units,0,v1481212148,2.1,6225,C,,,0
2023-03,Newfoundland and Labrador,2016A000210,Payroll employees,Number,223,units,0,v1481212149,2.2,194490,A,,,0
2023-03,Newfoundland and Labrador,2016A000210,Job vacancy rate,Percent,239,units,0,v1481212150,2.3,3.1,C,,,1
2023-03,Prince Edward Island,2016A000211,Job vacancies,Number,223,units,0,v1481212151,3.1,3495,C,,,0
2023-03,Prince Edward Island,2016A000211,Payroll employees,Number,223,units,0,v1481212152,3.2,69185,A,,,0
2023-03,Prince Edward Island,2016A000211,Job vacancy rate,Percent,239,units,0,v1481212153,3.3,4.8,C,,,1
2023-03,Nova Scotia,2016A000212,Job vacancies,Number,223,units,0,v1481212154,4.1,18510,B,,,0
2023-03,Nova Scotia,2016A000212,Payroll employees,Number,223,units,0,v1481212155,4.2,443480,A,,,0
2023-03,Nova Scotia,2016A000212,Job vacancy rate,Percent,239,units,0,v1481212156,4.3,4,B,,,1
2023-03,New Brunswick,2016A000213,Job vacancies,Number,223,units,0,v1481212157,5.1,13000,B,,,0
2023-03,New Brunswick,2016A000213,Payroll employees,Number,223,units,0,v1481212158,5.2,322090,A,,,0
2023-03,New Brunswick,2016A000213,Job vacancy rate,Percent,239,units,0,v1481212159,5.3,3.9,B,,,1
2023-03,Quebec,2016A000224,Job vacancies,Number,223,units,0,v1481212160,6.1,199675,A,,,0
2023-03,Quebec,2016A000224,Payroll employees,Number,223,units,0,v1481212161,6.2,3846500,A,,,0
2023-03,Quebec,2016A000224,Job vacancy rate,Percent,239,units,0,v1481212162,6.3,4.9,A,,,1
2023-03,Ontario,2016A000235,Job vacancies,Number,223,units,0,v1481212163,7.1,280780,A,,,0
2023-03,Ontario,2016A000235,Payroll employees,Number,223,units,0,v1481212164,7.2,6620640,A,,,0
2023-03,Ontario,2016A000235,Job vacancy rate,Percent,239,units,0,v1481212165,7.3,4.1,A,,,1
2023-03,Manitoba,2016A000246,Job vacancies,Number,223,units,0,v1481212166,8.1,26960,B,,,0
2023-03,Manitoba,2016A000246,Payroll employees,Number,223,units,0,v1481212167,8.2,608625,A,,,0
2023-03,Manitoba,2016A000246,Job vacancy rate,Percent,239,units,0,v1481212168,8.3,4.2,B,,,1
2023-03,Saskatchewan,2016A000247,Job vacancies,Number,223,units,0,v1481212169,9.1,24060,B,,,0
2023-03,Saskatchewan,2016A000247,Payroll employees,Number,223,units,0,v1481212170,9.2,491065,A,,,0
2023-03,Saskatchewan,2016A000247,Job vacancy rate,Percent,239,units,0,v1481212171,9.3,4.7,B,,,1
2023-03,Alberta,2016A000248,Job vacancies,Number,223,units,0,v1481212172,10.1,88295,A,,,0
2023-03,Alberta,2016A000248,Payroll employees,Number,223,units,0,v1481212173,10.2,2026555,A,,,0
2023-03,Alberta,2016A000248,Job vacancy rate,Percent,239,units,0,v1481212174,10.3,4.2,A,,,1
2023-03,British Columbia,2016A000259,Job vacancies,Number,223,units,0,v1481212175,11.1,130315,A,,,0
2023-03,British Columbia,2016A000259,Payroll employees,Number,223,units,0,v1481212176,11.2,2400440,A,,,0
2023-03,British Columbia,2016A000259,Job vacancy rate,Percent,239,units,0,v1481212177,11.3,5.1,A,,,1
2023-03,Yukon,2016A000260,Job vacancies,Number,223,units,0,v1481212178,12.1,1250,E,,,0
2023-03,Yukon,2016A000260,Payroll employees,Number,223,units,0,v1481212179,12.2,19195,A,,,0
2023-03,Yukon,2016A000260,Job vacancy rate,Percent,239,units,0,v1481212180,12.3,6.1,E,,,1
2023-03,Northwest Territories,2016A000261,Job vacancies,Number,223,units,0,v1481212181,13.1,,F,,,0
2023-03,Northwest Territories,2016A000261,Payroll employees,Number,223,units,0,v1481212182,13.2,22275,D,,,0
2023-03,Northwest Territories,2016A000261,Job vacancy rate,Percent,239,units,0,v1481212183,13.3,,F,,,1
2023-03,Nunavut,2016A000262,Job vacancies,Number,223,units,0,v1481212184,14.1,,F,,,0
2023-03,Nunavut,2016A000262,Payroll employees,Number,223,units,0,v1481212185,14.2,15975,A,,,0
2023-03,Nunavut,2016A000262,Job vacancy rate,Percent,239,units,0,v1481212186,14.3,,F,,,1
2023-04,Canada,2016A000011124,Job vacancies,Number,223,units,0,v1481212145,1.1,787050,A,,,0
2023-04,Canada,2016A000011124,Payroll employees,Number,223,units,0,v1481212146,1.2,17077300,A,,,0
2023-04,Canada,2016A000011124,Job vacancy rate,Percent,239,units,0,v1481212147,1.3,4.4,A,,,1
2023-04,Newfoundland and Labrador,2016A000210,Job vacancies,Number,223,units,0,v1481212148,2.1,7425,B,,,0
2023-04,Newfoundland and Labrador,2016A000210,Payroll employees,Number,223,units,0,v1481212149,2.2,199000,A,,,0
2023-04,Newfoundland and Labrador,2016A000210,Job vacancy rate,Percent,239,units,0,v1481212150,2.3,3.6,B,,,1
2023-04,Prince Edward Island,2016A000211,Job vacancies,Number,223,units,0,v1481212151,3.1,3715,D,,,0
2023-04,Prince Edward Island,2016A000211,Payroll employees,Number,223,units,0,v1481212152,3.2,69645,A,,,0
2023-04,Prince Edward Island,2016A000211,Job vacancy rate,Percent,239,units,0,v1481212153,3.3,5.1,D,,,1
2023-04,Nova Scotia,2016A000212,Job vacancies,Number,223,units,0,v1481212154,4.1,20130,B,,,0
2023-04,Nova Scotia,2016A000212,Payroll employees,Number,223,units,0,v1481212155,4.2,435500,A,,,0
2023-04,Nova Scotia,2016A000212,Job vacancy rate,Percent,239,units,0,v1481212156,4.3,4.4,B,,,1
2023-04,New Brunswick,2016A000213,Job vacancies,Number,223,units,0,v1481212157,5.1,13780,B,,,0
2023-04,New Brunswick,2016A000213,Payroll employees,Number,223,units,0,v1481212158,5.2,325665,A,,,0
2023-04,New Brunswick,2016A000213,Job vacancy rate,Percent,239,units,0,v1481212159,5.3,4.1,B,,,1
2023-04,Quebec,2016A000224,Job vacancies,Number,223,units,0,v1481212160,6.1,196365,A,,,0
2023-04,Quebec,2016A000224,Payroll employees,Number,223,units,0,v1481212161,6.2,3840725,A,,,0
2023-04,Quebec,2016A000224,Job vacancy rate,Percent,239,units,0,v1481212162,6.3,4.9,A,,,1
2023-04,Ontario,2016A000235,Job vacancies,Number,223,units,0,v1481212163,7.1,271785,A,,,0
2023-04,Ontario,2016A000235,Payroll employees,Number,223,units,0,v1481212164,7.2,6619670,A,,,0
2023-04,Ontario,2016A000235,Job vacancy rate,Percent,239,units,0,v1481212165,7.3,3.9,A,,,1
2023-04,Manitoba,2016A000246,Job vacancies,Number,223,units,0,v1481212166,8.1,25980,B,,,0
2023-04,Manitoba,2016A000246,Payroll employees,Number,223,units,0,v1481212167,8.2,608555,A,,,0
2023-04,Manitoba,2016A000246,Job vacancy rate,Percent,239,units,0,v1481212168,8.3,4.1,B,,,1
2023-04,Saskatchewan,2016A000247,Job vacancies,Number,223,units,0,v1481212169,9.1,24885,B,,,0
2023-04,Saskatchewan,2016A000247,Payroll employees,Number,223,units,0,v1481212170,9.2,490330,A,,,0
2023-04,Saskatchewan,2016A000247,Job vacancy rate,Percent,239,units,0,v1481212171,9.3,4.8,B,,,1
2023-04,Alberta,2016A000248,Job vacancies,Number,223,units,0,v1481212172,10.1,95705,A,,,0
2023-04,Alberta,2016A000248,Payroll employees,Number,223,units,0,v1481212173,10.2,2033845,A,,,0
2023-04,Alberta,2016A000248,Job vacancy rate,Percent,239,units,0,v1481212174,10.3,4.5,A,,,1
2023-04,British Columbia,2016A000259,Job vacancies,Number,223,units,0,v1481212175,11.1,124195,A,,,0
2023-04,British Columbia,2016A000259,Payroll employees,Number,223,units,0,v1481212176,11.2,2396625,A,,,0
2023-04,British Columbia,2016A000259,Job vacancy rate,Percent,239,units,0,v1481212177,11.3,4.9,A,,,1
2023-04,Yukon,2016A000260,Job vacancies,Number,223,units,0,v1481212178,12.1,840,D,,,0
2023-04,Yukon,2016A000260,Payroll employees,Number,223,units,0,v1481212179,12.2,19315,A,,,0
2023-04,Yukon,2016A000260,Job vacancy rate,Percent,239,units,0,v1481212180,12.3,4.2,D,,,1
2023-04,Northwest Territories,2016A000261,Job vacancies,Number,223,units,0,v1481212181,13.1,1260,D,,,0
2023-04,Northwest Territories,2016A000261,Payroll employees,Number,223,units,0,v1481212182,13.2,22075,A,,,0
2023-04,Northwest Territories,2016A000261,Job vacancy rate,Percent,239,units,0,v1481212183,13.3,5.4,D,,,1
2023-04,Nunavut,2016A000262,Job vacancies,Number,223,units,0,v1481212184,14.1,970,E,,,0
2023-04,Nunavut,2016A000262,Payroll employees,Number,223,units,0,v1481212185,14.2,16345,A,,,0
2023-04,Nunavut,2016A000262,Job vacancy rate,Percent,239,units,0,v1481212186,14.3,5.6,E,,,1
2023-05,Canada,2016A000011124,Job vacancies,Number,223,units,0,v1481212145,1.1,763200,A,,,0
2023-05,Canada,2016A000011124,Payroll employees,Number,223,units,0,v1481212146,1.2,17084700,A,,,0
2023-05,Canada,2016A000011124,Job vacancy rate,Percent,239,units,0,v1481212147,1.3,4.3,A,,,1
2023-05,Newfoundland and Labrador,2016A000210,Job vacancies,Number,223,units,0,v1481212148,2.1,7345,C,,,0
2023-05,Newfoundland and Labrador,2016A000210,Payroll employees,Number,223,units,0,v1481212149,2.2,196840,A,,,0
2023-05,Newfoundland and Labrador,2016A000210,Job vacancy rate,Percent,239,units,0,v1481212150,2.3,3.6,C,,,1
2023-05,Prince Edward Island,2016A000211,Job vacancies,Number,223,units,0,v1481212151,3.1,3250,D,,,0
2023-05,Prince Edward Island,2016A000211,Payroll employees,Number,223,units,0,v1481212152,3.2,69370,A,,,0
2023-05,Prince Edward Island,2016A000211,Job vacancy rate,Percent,239,units,0,v1481212153,3.3,4.5,D,,,1
2023-05,Nova Scotia,2016A000212,Job vacancies,Number,223,units,0,v1481212154,4.1,19400,B,,,0
2023-05,Nova Scotia,2016A000212,Payroll employees,Number,223,units,0,v1481212155,4.2,437350,A,,,0
2023-05,Nova Scotia,2016A000212,Job vacancy rate,Percent,239,units,0,v1481212156,4.3,4.2,B,,,1
2023-05,New Brunswick,2016A000213,Job vacancies,Number,223,units,0,v1481212157,5.1,13005,B,,,0
2023-05,New Brunswick,2016A000213,Payroll employees,Number,223,units,0,v1481212158,5.2,323195,A,,,0
2023-05,New Brunswick,2016A000213,Job vacancy rate,Percent,239,units,0,v1481212159,5.3,3.9,B,,,1
2023-05,Quebec,2016A000224,Job vacancies,Number,223,units,0,v1481212160,6.1,191740,A,,,0
2023-05,Quebec,2016A000224,Payroll employees,Number,223,units,0,v1481212161,6.2,3841665,A,,,0
2023-05,Quebec,2016A000224,Job vacancy rate,Percent,239,units,0,v1481212162,6.3,4.8,A,,,1
2023-05,Ontario,2016A000235,Job vacancies,Number,223,units,0,v1481212163,7.1,270640,A,,,0
2023-05,Ontario,2016A000235,Payroll employees,Number,223,units,0,v1481212164,7.2,6626945,A,,,0
2023-05,Ontario,2016A000235,Job vacancy rate,Percent,239,units,0,v1481212165,7.3,3.9,A,,,1
2023-05,Manitoba,2016A000246,Job vacancies,Number,223,units,0,v1481212166,8.1,24555,B,,,0
2023-05,Manitoba,2016A000246,Payroll employees,Number,223,units,0,v1481212167,8.2,602750,A,,,0
2023-05,Manitoba,2016A000246,Job vacancy rate,Percent,239,units,0,v1481212168,8.3,3.9,B,,,1
2023-05,Saskatchewan,2016A000247,Job vacancies,Number,223,units,0,v1481212169,9.1,22275,B,,,0
2023-05,Saskatchewan,2016A000247,Payroll employees,Number,223,units,0,v1481212170,9.2,490605,A,,,0
2023-05,Saskatchewan,2016A000247,Job vacancy rate,Percent,239,units,0,v1481212171,9.3,4.3,B,,,1
2023-05,Alberta,2016A000248,Job vacancies,Number,223,units,0,v1481212172,10.1,89650,A,,,0
2023-05,Alberta,2016A000248,Payroll employees,Number,223,units,0,v1481212173,10.2,2037595,A,,,0
2023-05,Alberta,2016A000248,Job vacancy rate,Percent,239,units,0,v1481212174,10.3,4.2,A,,,1
2023-05,British Columbia,2016A000259,Job vacancies,Number,223,units,0,v1481212175,11.1,118355,A,,,0
2023-05,British Columbia,2016A000259,Payroll employees,Number,223,units,0,v1481212176,11.2,2401645,A,,,0
2023-05,British Columbia,2016A000259,Job vacancy rate,Percent,239,units,0,v1481212177,11.3,4.7,A,,,1
2023-05,Yukon,2016A000260,Job vacancies,Number,223,units,0,v1481212178,12.1,1250,D,,,0
2023-05,Yukon,2016A000260,Payroll employees,Number,223,units,0,v1481212179,12.2,18535,A,,,0
2023-05,Yukon,2016A000260,Job vacancy rate,Percent,239,units,0,v1481212180,12.3,6.3,D,,,1
2023-05,Northwest Territories,2016A000261,Job vacancies,Number,223,units,0,v1481212181,13.1,1190,D,,,0
2023-05,Northwest Territories,2016A000261,Payroll employees,Number,223,units,0,v1481212182,13.2,22115,A,,,0
2023-05,Northwest Territories,2016A000261,Job vacancy rate,Percent,239,units,0,v1481212183,13.3,5.1,D,,,1
2023-05,Nunavut,2016A000262,Job vacancies,Number,223,units,0,v1481212184,14.1,550,E,,,0
2023-05,Nunavut,2016A000262,Payroll employees,Number,223,units,0,v1481212185,14.2,16085,A,,,0
2023-05,Nunavut,2016A000262,Job vacancy rate,Percent,239,units,0,v1481212186,14.3,3.3,E,,,1
2023-06,Canada,2016A000011124,Job vacancies,Number,223,units,0,v1481212145,1.1,745085,A,,,0
2023-06,Canada,2016A000011124,Payroll employees,Number,223,units,0,v1481212146,1.2,17127550,A,,,0
2023-06,Canada,2016A000011124,Job vacancy rate,Percent,239,units,0,v1481212147,1.3,4.2,A,,,1
2023-06,Newfoundland and Labrador,2016A000210,Job vacancies,Number,223,units,0,v1481212148,2.1,6065,B,,,0
2023-06,Newfoundland and Labrador,2016A000210,Payroll employees,Number,223,units,0,v1481212149,2.2,186280,A,,,0
2023-06,Newfoundland and Labrador,2016A000210,Job vacancy rate,Percent,239,units,0,v1481212150,2.3,3.2,B,,,1
2023-06,Prince Edward Island,2016A000211,Job vacancies,Number,223,units,0,v1481212151,3.1,3210,C,,,0
